1.000,60.000,9.460
2.000,120.000,9.443
3.000,180.000,9.698
4.000,240.000,9.555
5.000,300.000,9.258
6.000,360.000,9.586
7.000,420.000,9.424
8.000,480.000,9.679
9.000,540.000,9.737
10.000,600.000,9.827
11.000,660.000,9.412
12.000,720.000,9.023
13.000,780.000,9.575
14.000,840.000,9.066
15.000,900.000,9.654
16.000,960.000,9.645
17.000,1020.000,9.060
18.000,1080.000,9.146
19.000,1140.000,9.536
20.000,1200.000,9.041
21.000,1260.000,9.389
22.000,1320.000,9.046
23.000,1380.000,9.422
24.000,1440.000,9.787
25.000,1500.000,9.604
26.000,1560.000,9.098
27.000,1620.000,9.756
28.000,1680.000,9.486
29.000,1740.000,9.838
30.000,1800.000,9.872
31.000,1860.000,9.669
32.000,1920.000,9.233
33.000,1980.000,9.620
34.000,2040.000,9.699
35.000,2100.000,9.883
36.000,2160.000,9.995
37.000,2220.000,9.066
38.000,2280.000,9.689
39.000,2340.000,9.811
40.000,2400.000,9.003
41.000,2460.000,9.199
42.000,2520.000,9.741
43.000,2580.000,9.925
44.000,2640.000,9.848
45.000,2700.000,9.249
46.000,2760.000,9.863
47.000,2820.000,9.817
48.000,2880.000,9.049
49.000,2940.000,9.236
50.000,3000.000,9.563
51.000,3060.000,9.813
52.000,3120.000,9.193
53.000,3180.000,9.148
54.000,3240.000,9.501
55.000,3300.000,9.361
56.000,3360.000,9.245
57.000,3420.000,9.897
58.000,3480.000,9.463
59.000,3540.000,9.427
60.000,3600.000,9.338
61.000,3660.000,9.275
62.000,3720.000,9.042
63.000,3780.000,9.671
64.000,3840.000,9.782
65.000,3900.000,9.853
66.000,3960.000,9.719
67.000,4020.000,9.848
68.000,4080.000,9.765
69.000,4140.000,9.402
70.000,4200.000,9.752
71.000,4260.000,9.578
72.000,4320.000,9.950
73.000,4380.000,9.844
74.000,4440.000,9.359
75.000,4500.000,9.101
76.000,4560.000,9.529
77.000,4620.000,9.672
78.000,4680.000,9.303
79.000,4740.000,9.837
80.000,4800.000,9.129
81.000,4860.000,9.456
82.000,4920.000,9.602
83.000,4980.000,9.655
84.000,5040.000,9.930
85.000,5100.000,9.782
86.000,5160.000,9.095
87.000,5220.000,9.302
88.000,5280.000,9.891
89.000,5340.000,9.665
90.000,5400.000,9.705
91.000,5460.000,9.852
92.000,5520.000,9.694
93.000,5580.000,9.189
94.000,5640.000,9.293
95.000,5700.000,9.249
96.000,5760.000,9.140
97.000,5820.000,9.772
98.000,5880.000,9.171
99.000,5940.000,9.557
100.000,6000.000,9.368
101.000,6060.000,9.244
102.000,6120.000,9.363
103.000,6180.000,9.060
104.000,6240.000,9.549
105.000,6300.000,9.125
106.000,6360.000,9.648
107.000,6420.000,9.866
108.000,6480.000,9.465
109.000,6540.000,9.391
110.000,6600.000,9.311
111.000,6660.000,9.412
112.000,6720.000,9.576
113.000,6780.000,9.178
114.000,6840.000,9.148
115.000,6900.000,9.762
116.000,6960.000,9.642
117.000,7020.000,9.785
118.000,7080.000,9.722
119.000,7140.000,9.096
120.000,7200.000,9.340
121.000,7260.000,9.326
122.000,7320.000,9.556
123.000,7380.000,9.222
124.000,7440.000,9.264
125.000,7500.000,9.962
126.000,7560.000,9.052
127.000,7620.000,9.878
128.000,7680.000,9.717
129.000,7740.000,9.451
130.000,7800.000,9.265
131.000,7860.000,9.367
132.000,7920.000,9.127
133.000,7980.000,9.254
134.000,8040.000,9.053
135.000,8100.000,9.255
136.000,8160.000,9.879
137.000,8220.000,9.600
138.000,8280.000,9.492
139.000,8340.000,9.260
140.000,8400.000,9.526
141.000,8460.000,9.205
142.000,8520.000,9.139
143.000,8580.000,9.691
144.000,8640.000,9.280
145.000,8700.000,9.527
146.000,8760.000,9.048
147.000,8820.000,9.790
148.000,8880.000,9.991
149.000,8940.000,9.410
150.000,9000.000,9.202
151.000,9060.000,9.288
152.000,9120.000,9.919
153.000,9180.000,9.348
154.000,9240.000,9.426
155.000,9300.000,9.334
156.000,9360.000,9.271
157.000,9420.000,9.506
158.000,9480.000,9.228
159.000,9540.000,9.091
160.000,9600.000,9.757
161.000,9660.000,9.483
162.000,9720.000,9.453
163.000,9780.000,9.748
164.000,9840.000,9.407
165.000,9900.000,9.943
166.000,9960.000,9.104
167.000,10020.000,9.914
168.000,10080.000,9.432
169.000,10140.000,9.151
170.000,10200.000,9.116
171.000,10260.000,9.062
172.000,10320.000,9.136
173.000,10380.000,9.009
174.000,10440.000,9.994
175.000,10500.000,9.707
176.000,10560.000,9.538
177.000,10620.000,9.989
178.000,10680.000,9.042
179.000,10740.000,9.143
180.000,10800.000,9.753
181.000,10860.000,9.756
182.000,10920.000,9.468
183.000,10980.000,9.895
184.000,11040.000,9.364
185.000,11100.000,9.570
186.000,11160.000,9.542
187.000,11220.000,9.679
188.000,11280.000,9.342
189.000,11340.000,9.820
190.000,11400.000,9.973
191.000,11460.000,9.023
192.000,11520.000,9.822
193.000,11580.000,9.480
194.000,11640.000,9.900
195.000,11700.000,9.128
196.000,11760.000,9.921
197.000,11820.000,9.421
198.000,11880.000,9.833
199.000,11940.000,9.876
200.000,12000.000,9.612
201.000,12060.000,9.771
202.000,12120.000,9.927
203.000,12180.000,9.589
204.000,12240.000,9.122
205.000,12300.000,9.010
206.000,12360.000,9.909
207.000,12420.000,9.041
208.000,12480.000,9.853
209.000,12540.000,9.435
210.000,12600.000,9.779
211.000,12660.000,9.985
212.000,12720.000,9.733
213.000,12780.000,9.577
214.000,12840.000,9.594
215.000,12900.000,9.887
216.000,12960.000,9.810
217.000,13020.000,9.640
218.000,13080.000,9.691
219.000,13140.000,9.075
220.000,13200.000,9.458
221.000,13260.000,9.538
222.000,13320.000,9.407
223.000,13380.000,9.264
224.000,13440.000,9.519
225.000,13500.000,9.914
226.000,13560.000,9.801
227.000,13620.000,9.218
228.000,13680.000,9.651
229.000,13740.000,9.739
230.000,13800.000,9.081
231.000,13860.000,9.964
232.000,13920.000,9.018
233.000,13980.000,9.642
234.000,14040.000,9.605
235.000,14100.000,9.538
236.000,14160.000,9.486
237.000,14220.000,9.079
238.000,14280.000,9.076
239.000,14340.000,9.912
240.000,14400.000,9.791
241.000,14460.000,9.731
242.000,14520.000,9.612
243.000,14580.000,9.157
