5501.000,330060.000,9.874
5502.000,330120.000,9.729
5503.000,330180.000,9.692
5504.000,330240.000,9.352
5505.000,330300.000,9.013
5506.000,330360.000,9.771
5507.000,330420.000,9.094
5508.000,330480.000,9.420
5509.000,330540.000,9.244
5510.000,330600.000,9.700
5511.000,330660.000,9.481
5512.000,330720.000,9.292
5513.000,330780.000,9.280
5514.000,330840.000,9.026
5515.000,330900.000,9.814
5516.000,330960.000,9.394
5517.000,331020.000,9.256
5518.000,331080.000,9.945
5519.000,331140.000,9.353
5520.000,331200.000,9.852
5521.000,331260.000,9.864
5522.000,331320.000,9.357
5523.000,331380.000,9.390
5524.000,331440.000,9.934
5525.000,331500.000,9.595
5526.000,331560.000,9.163
5527.000,331620.000,9.599
5528.000,331680.000,9.397
5529.000,331740.000,9.365
5530.000,331800.000,9.732
5531.000,331860.000,9.219
5532.000,331920.000,9.495
5533.000,331980.000,9.636
5534.000,332040.000,9.426
5535.000,332100.000,9.300
5536.000,332160.000,9.826
5537.000,332220.000,9.774
5538.000,332280.000,9.323
5539.000,332340.000,9.086
5540.000,332400.000,9.523
5541.000,332460.000,9.143
5542.000,332520.000,9.811
5543.000,332580.000,9.322
5544.000,332640.000,9.301
5545.000,332700.000,9.294
5546.000,332760.000,9.631
5547.000,332820.000,9.207
5548.000,332880.000,9.232
5549.000,332940.000,9.594
5550.000,333000.000,9.723
5551.000,333060.000,9.891
5552.000,333120.000,9.433
5553.000,333180.000,9.838
5554.000,333240.000,9.558
5555.000,333300.000,9.836
5556.000,333360.000,9.079
5557.000,333420.000,9.602
5558.000,333480.000,9.038
5559.000,333540.000,9.359
5560.000,333600.000,9.913
5561.000,333660.000,9.781
5562.000,333720.000,9.641
5563.000,333780.000,9.695
5564.000,333840.000,9.908
5565.000,333900.000,9.511
5566.000,333960.000,9.576
5567.000,334020.000,9.173
5568.000,334080.000,9.646
5569.000,334140.000,9.856
5570.000,334200.000,9.293
5571.000,334260.000,9.471
5572.000,334320.000,9.252
5573.000,334380.000,9.795
5574.000,334440.000,9.207
5575.000,334500.000,9.099
5576.000,334560.000,9.092
5577.000,334620.000,9.363
5578.000,334680.000,9.161
5579.000,334740.000,9.236
5580.000,334800.000,9.586
5581.000,334860.000,9.734
5582.000,334920.000,9.790
5583.000,334980.000,9.998
5584.000,335040.000,9.449
5585.000,335100.000,9.001
5586.000,335160.000,9.170
5587.000,335220.000,9.804
5588.000,335280.000,9.068
5589.000,335340.000,9.020
5590.000,335400.000,9.360
5591.000,335460.000,9.080
5592.000,335520.000,9.942
5593.000,335580.000,9.763
5594.000,335640.000,9.746
5595.000,335700.000,9.601
5596.000,335760.000,9.349
5597.000,335820.000,9.453
5598.000,335880.000,9.855
5599.000,335940.000,9.359
5600.000,336000.000,9.330
5601.000,336060.000,9.017
5602.000,336120.000,9.035
5603.000,336180.000,9.907
5604.000,336240.000,9.597
5605.000,336300.000,9.315
5606.000,336360.000,9.864
5607.000,336420.000,9.250
5608.000,336480.000,9.771
5609.000,336540.000,9.935
5610.000,336600.000,9.044
5611.000,336660.000,9.977
5612.000,336720.000,9.719
5613.000,336780.000,9.021
5614.000,336840.000,9.454
5615.000,336900.000,9.961
5616.000,336960.000,9.332
5617.000,337020.000,9.135
5618.000,337080.000,9.832
5619.000,337140.000,9.415
5620.000,337200.000,9.816
5621.000,337260.000,9.905
5622.000,337320.000,9.593
5623.000,337380.000,9.788
5624.000,337440.000,9.937
5625.000,337500.000,9.738
5626.000,337560.000,9.499
5627.000,337620.000,9.020
5628.000,337680.000,9.466
5629.000,337740.000,9.262
5630.000,337800.000,9.574
5631.000,337860.000,9.462
5632.000,337920.000,9.602
5633.000,337980.000,9.622
5634.000,338040.000,9.950
5635.000,338100.000,9.841
5636.000,338160.000,9.379
5637.000,338220.000,9.586
5638.000,338280.000,9.595
5639.000,338340.000,9.806
5640.000,338400.000,9.513
5641.000,338460.000,9.147
5642.000,338520.000,9.305
5643.000,338580.000,9.040
5644.000,338640.000,9.943
5645.000,338700.000,9.793
5646.000,338760.000,9.506
5647.000,338820.000,9.377
5648.000,338880.000,9.698
5649.000,338940.000,9.675
5650.000,339000.000,9.279
5651.000,339060.000,9.604
5652.000,339120.000,9.970
5653.000,339180.000,9.742
5654.000,339240.000,9.708
5655.000,339300.000,9.967
5656.000,339360.000,9.319
5657.000,339420.000,9.261
5658.000,339480.000,9.720
5659.000,339540.000,9.998
5660.000,339600.000,9.466
5661.000,339660.000,9.130
5662.000,339720.000,9.063
5663.000,339780.000,9.855
5664.000,339840.000,9.648
5665.000,339900.000,9.263
5666.000,339960.000,9.316
5667.000,340020.000,9.589
5668.000,340080.000,9.370
5669.000,340140.000,9.350
5670.000,340200.000,9.757
5671.000,340260.000,9.238
5672.000,340320.000,9.753
5673.000,340380.000,9.138
5674.000,340440.000,9.130
5675.000,340500.000,9.087
5676.000,340560.000,9.655
5677.000,340620.000,9.805
5678.000,340680.000,9.816
5679.000,340740.000,9.109
5680.000,340800.000,9.935
5681.000,340860.000,9.598
5682.000,340920.000,9.467
5683.000,340980.000,9.706
5684.000,341040.000,9.327
5685.000,341100.000,9.650
5686.000,341160.000,9.212
5687.000,341220.000,9.923
5688.000,341280.000,9.637
5689.000,341340.000,9.375
5690.000,341400.000,9.917
5691.000,341460.000,9.133
5692.000,341520.000,9.687
5693.000,341580.000,9.004
5694.000,341640.000,9.145
5695.000,341700.000,9.649
5696.000,341760.000,9.993
5697.000,341820.000,9.365
5698.000,341880.000,9.739
5699.000,341940.000,9.020
5700.000,342000.000,9.124
5701.000,342060.000,9.707
5702.000,342120.000,9.921
5703.000,342180.000,9.944
5704.000,342240.000,9.565
5705.000,342300.000,9.588
5706.000,342360.000,9.350
5707.000,342420.000,9.812
5708.000,342480.000,9.456
5709.000,342540.000,9.502
5710.000,342600.000,9.729
5711.000,342660.000,9.482
5712.000,342720.000,9.451
5713.000,342780.000,9.422
5714.000,342840.000,9.863
5715.000,342900.000,9.099
5716.000,342960.000,9.927
5717.000,343020.000,9.250
5718.000,343080.000,9.359
5719.000,343140.000,9.223
5720.000,343200.000,9.629
5721.000,343260.000,9.468
5722.000,343320.000,9.387
5723.000,343380.000,9.768
5724.000,343440.000,9.249
5725.000,343500.000,9.745
5726.000,343560.000,9.660
5727.000,343620.000,9.727
5728.000,343680.000,9.527
5729.000,343740.000,9.132
5730.000,343800.000,9.528
5731.000,343860.000,9.562
5732.000,343920.000,9.126
5733.000,343980.000,9.438
5734.000,344040.000,9.213
5735.000,344100.000,9.140
5736.000,344160.000,9.516
