1.000,60.000,9.549
2.000,120.000,9.608
3.000,180.000,9.828
4.000,240.000,9.713
5.000,300.000,9.596
6.000,360.000,9.220
7.000,420.000,9.683
8.000,480.000,9.946
9.000,540.000,9.828
10.000,600.000,9.693
11.000,660.000,9.156
12.000,720.000,9.120
13.000,780.000,9.800
14.000,840.000,9.066
15.000,900.000,9.370
16.000,960.000,9.088
17.000,1020.000,9.519
18.000,1080.000,9.126
19.000,1140.000,9.405
20.000,1200.000,9.993
21.000,1260.000,9.975
22.000,1320.000,9.767
23.000,1380.000,9.513
24.000,1440.000,9.512
25.000,1500.000,9.011
26.000,1560.000,9.731
27.000,1620.000,9.902
28.000,1680.000,9.495
29.000,1740.000,9.703
30.000,1800.000,9.238
31.000,1860.000,9.558
32.000,1920.000,9.290
33.000,1980.000,9.075
34.000,2040.000,9.777
35.000,2100.000,9.718
36.000,2160.000,9.862
37.000,2220.000,9.808
38.000,2280.000,9.551
39.000,2340.000,9.260
40.000,2400.000,9.957
41.000,2460.000,9.763
42.000,2520.000,9.678
43.000,2580.000,9.691
44.000,2640.000,9.087
45.000,2700.000,9.404
46.000,2760.000,9.974
47.000,2820.000,9.310
48.000,2880.000,9.772
49.000,2940.000,9.368
50.000,3000.000,9.647
51.000,3060.000,9.867
52.000,3120.000,9.468
53.000,3180.000,9.966
54.000,3240.000,9.486
55.000,3300.000,9.304
56.000,3360.000,9.107
57.000,3420.000,9.395
58.000,3480.000,9.035
59.000,3540.000,9.616
60.000,3600.000,9.180
61.000,3660.000,9.207
62.000,3720.000,9.072
63.000,3780.000,9.411
64.000,3840.000,9.843
65.000,3900.000,9.798
66.000,3960.000,9.031
67.000,4020.000,9.457
68.000,4080.000,9.335
69.000,4140.000,9.273
70.000,4200.000,9.217
71.000,4260.000,9.443
72.000,4320.000,9.303
73.000,4380.000,9.090
74.000,4440.000,9.770
75.000,4500.000,9.779
76.000,4560.000,9.558
77.000,4620.000,9.132
78.000,4680.000,9.973
79.000,4740.000,9.977
80.000,4800.000,9.049
81.000,4860.000,9.506
82.000,4920.000,9.385
83.000,4980.000,9.507
84.000,5040.000,9.830
85.000,5100.000,9.843
86.000,5160.000,9.992
87.000,5220.000,9.449
88.000,5280.000,9.179
89.000,5340.000,9.155
90.000,5400.000,9.797
91.000,5460.000,9.911
92.000,5520.000,9.894
93.000,5580.000,9.146
94.000,5640.000,9.627
95.000,5700.000,9.566
96.000,5760.000,9.116
97.000,5820.000,9.603
98.000,5880.000,9.987
99.000,5940.000,9.459
100.000,6000.000,9.571
101.000,6060.000,9.460
102.000,6120.000,9.213
103.000,6180.000,9.456
104.000,6240.000,9.983
105.000,6300.000,9.476
106.000,6360.000,9.968
107.000,6420.000,9.037
108.000,6480.000,9.655
109.000,6540.000,9.175
110.000,6600.000,9.177
111.000,6660.000,9.270
112.000,6720.000,9.109
113.000,6780.000,9.738
114.000,6840.000,9.357
115.000,6900.000,9.328
116.000,6960.000,9.049
117.000,7020.000,9.300
118.000,7080.000,9.724
119.000,7140.000,9.191
120.000,7200.000,9.018
121.000,7260.000,9.951
122.000,7320.000,9.228
123.000,7380.000,9.057
124.000,7440.000,9.022
125.000,7500.000,9.429
126.000,7560.000,9.372
127.000,7620.000,9.565
128.000,7680.000,9.754
129.000,7740.000,9.992
130.000,7800.000,9.961
131.000,7860.000,9.831
132.000,7920.000,9.074
133.000,7980.000,9.729
134.000,8040.000,9.411
135.000,8100.000,9.860
136.000,8160.000,9.437
137.000,8220.000,9.661
138.000,8280.000,9.773
139.000,8340.000,9.889
140.000,8400.000,9.076
141.000,8460.000,9.942
142.000,8520.000,9.437
143.000,8580.000,9.859
144.000,8640.000,9.570
145.000,8700.000,9.739
146.000,8760.000,9.949
147.000,8820.000,9.011
148.000,8880.000,9.978
149.000,8940.000,9.263
150.000,9000.000,9.767
151.000,9060.000,9.224
152.000,9120.000,9.430
153.000,9180.000,9.211
154.000,9240.000,9.425
155.000,9300.000,9.386
156.000,9360.000,9.054
157.000,9420.000,9.017
158.000,9480.000,9.110
159.000,9540.000,9.566
160.000,9600.000,9.754
161.000,9660.000,9.391
162.000,9720.000,9.681
