9000.000,540000.000,6.229
9001.000,540060.000,6.731
9002.000,540120.000,6.785
9003.000,540180.000,6.248
9004.000,540240.000,6.073
9005.000,540300.000,6.098
9006.000,540360.000,6.031
9007.000,540420.000,6.944
9008.000,540480.000,6.973
9009.000,540540.000,6.326
9010.000,540600.000,6.625
9011.000,540660.000,6.108
9012.000,540720.000,6.658
9013.000,540780.000,6.826
9014.000,540840.000,6.776
9015.000,540900.000,6.949
9016.000,540960.000,6.644
9017.000,541020.000,6.396
9018.000,541080.000,6.003
9019.000,541140.000,6.084
9020.000,541200.000,6.921
9021.000,541260.000,6.188
9022.000,541320.000,6.694
9023.000,541380.000,6.536
9024.000,541440.000,6.589
9025.000,541500.000,6.418
9026.000,541560.000,6.386
9027.000,541620.000,6.142
9028.000,541680.000,6.298
9029.000,541740.000,6.572
9030.000,541800.000,6.915
9031.000,541860.000,6.397
9032.000,541920.000,6.082
9033.000,541980.000,6.677
9034.000,542040.000,6.600
9035.000,542100.000,6.133
9036.000,542160.000,6.299
9037.000,542220.000,6.881
9038.000,542280.000,6.408
9039.000,542340.000,6.019
9040.000,542400.000,6.770
9041.000,542460.000,6.038
9042.000,542520.000,6.526
9043.000,542580.000,6.362
9044.000,542640.000,6.069
9045.000,542700.000,6.457
9046.000,542760.000,6.613
9047.000,542820.000,6.065
9048.000,542880.000,6.129
9049.000,542940.000,6.447
9050.000,543000.000,6.954
9051.000,543060.000,6.377
9052.000,543120.000,6.723
9053.000,543180.000,6.628
9054.000,543240.000,6.480
9055.000,543300.000,6.348
9056.000,543360.000,6.385
9057.000,543420.000,6.728
9058.000,543480.000,6.011
9059.000,543540.000,6.316
9060.000,543600.000,6.349
9061.000,543660.000,6.668
9062.000,543720.000,6.569
9063.000,543780.000,6.668
9064.000,543840.000,6.538
9065.000,543900.000,6.780
9066.000,543960.000,6.766
9067.000,544020.000,6.853
9068.000,544080.000,6.865
9069.000,544140.000,6.925
9070.000,544200.000,6.146
9071.000,544260.000,6.360
9072.000,544320.000,6.139
9073.000,544380.000,6.870
9074.000,544440.000,6.187
9075.000,544500.000,6.721
9076.000,544560.000,6.930
9077.000,544620.000,6.955
9078.000,544680.000,6.609
9079.000,544740.000,6.400
9080.000,544800.000,6.078
9081.000,544860.000,6.882
9082.000,544920.000,6.849
9083.000,544980.000,6.376
9084.000,545040.000,6.310
9085.000,545100.000,6.970
9086.000,545160.000,6.477
9087.000,545220.000,6.230
9088.000,545280.000,6.881
9089.000,545340.000,6.595
9090.000,545400.000,6.533
9091.000,545460.000,6.017
9092.000,545520.000,6.907
9093.000,545580.000,6.525
9094.000,545640.000,6.061
9095.000,545700.000,6.263
9096.000,545760.000,6.798
9097.000,545820.000,6.503
9098.000,545880.000,6.361
9099.000,545940.000,6.683
9100.000,546000.000,6.697
9101.000,546060.000,6.535
9102.000,546120.000,6.486
9103.000,546180.000,6.747
9104.000,546240.000,6.440
9105.000,546300.000,6.795
9106.000,546360.000,6.029
9107.000,546420.000,6.603
9108.000,546480.000,6.171
9109.000,546540.000,6.375
9110.000,546600.000,6.870
9111.000,546660.000,6.729
9112.000,546720.000,6.410
9113.000,546780.000,6.137
9114.000,546840.000,6.891
9115.000,546900.000,6.533
9116.000,546960.000,6.960
9117.000,547020.000,6.753
9118.000,547080.000,6.793
9119.000,547140.000,6.824
9120.000,547200.000,6.281
9121.000,547260.000,6.229
9122.000,547320.000,6.492
9123.000,547380.000,6.492
9124.000,547440.000,6.983
9125.000,547500.000,6.428
9126.000,547560.000,6.607
9127.000,547620.000,6.829
9128.000,547680.000,6.849
9129.000,547740.000,6.239
9130.000,547800.000,6.398
9131.000,547860.000,6.768
9132.000,547920.000,6.650
9133.000,547980.000,6.324
9134.000,548040.000,6.079
9135.000,548100.000,6.282
9136.000,548160.000,6.897
9137.000,548220.000,6.078
9138.000,548280.000,6.467
9139.000,548340.000,6.131
9140.000,548400.000,6.154
9141.000,548460.000,6.731
9142.000,548520.000,6.335
9143.000,548580.000,6.330
9144.000,548640.000,6.283
9145.000,548700.000,6.724
9146.000,548760.000,6.719
9147.000,548820.000,6.332
9148.000,548880.000,6.000
9149.000,548940.000,6.241
9150.000,549000.000,6.567
9151.000,549060.000,6.922
9152.000,549120.000,6.449
9153.000,549180.000,6.075
9154.000,549240.000,6.163
9155.000,549300.000,6.225
9156.000,549360.000,6.419
9157.000,549420.000,6.215
9158.000,549480.000,6.781
9159.000,549540.000,6.139
9160.000,549600.000,6.501
9161.000,549660.000,6.014
9162.000,549720.000,6.444
9163.000,549780.000,6.112
9164.000,549840.000,6.500
