1.000,60.000,9.826
2.000,120.000,9.235
3.000,180.000,9.046
4.000,240.000,9.156
5.000,300.000,9.197
6.000,360.000,9.658
7.000,420.000,9.834
8.000,480.000,9.078
9.000,540.000,9.521
10.000,600.000,9.520
11.000,660.000,9.568
12.000,720.000,9.980
13.000,780.000,9.176
14.000,840.000,9.750
15.000,900.000,9.294
16.000,960.000,9.762
17.000,1020.000,9.908
18.000,1080.000,9.299
19.000,1140.000,9.046
20.000,1200.000,9.861
21.000,1260.000,9.195
22.000,1320.000,9.533
23.000,1380.000,9.943
24.000,1440.000,9.723
25.000,1500.000,9.532
26.000,1560.000,9.931
27.000,1620.000,9.637
28.000,1680.000,9.718
29.000,1740.000,9.517
30.000,1800.000,9.640
31.000,1860.000,9.219
32.000,1920.000,9.576
33.000,1980.000,9.502
34.000,2040.000,9.624
35.000,2100.000,9.615
36.000,2160.000,9.665
37.000,2220.000,9.095
38.000,2280.000,9.555
39.000,2340.000,9.630
40.000,2400.000,9.192
41.000,2460.000,9.199
42.000,2520.000,9.144
43.000,2580.000,9.368
44.000,2640.000,9.287
45.000,2700.000,9.635
46.000,2760.000,9.261
47.000,2820.000,9.227
48.000,2880.000,9.964
49.000,2940.000,9.512
50.000,3000.000,9.195
51.000,3060.000,9.183
52.000,3120.000,9.958
53.000,3180.000,9.458
54.000,3240.000,9.177
55.000,3300.000,9.180
56.000,3360.000,9.289
57.000,3420.000,9.850
58.000,3480.000,9.085
59.000,3540.000,9.491
60.000,3600.000,9.862
61.000,3660.000,9.469
62.000,3720.000,9.182
63.000,3780.000,9.892
64.000,3840.000,9.722
65.000,3900.000,9.242
66.000,3960.000,9.184
67.000,4020.000,9.027
68.000,4080.000,9.488
69.000,4140.000,9.943
70.000,4200.000,9.280
71.000,4260.000,9.873
72.000,4320.000,9.659
73.000,4380.000,9.749
74.000,4440.000,9.027
75.000,4500.000,9.644
76.000,4560.000,9.616
77.000,4620.000,9.797
78.000,4680.000,9.390
79.000,4740.000,9.155
80.000,4800.000,9.647
81.000,4860.000,9.207
82.000,4920.000,9.162
83.000,4980.000,9.796
84.000,5040.000,9.001
85.000,5100.000,9.115
86.000,5160.000,9.900
87.000,5220.000,9.745
88.000,5280.000,9.538
89.000,5340.000,9.016
90.000,5400.000,9.133
91.000,5460.000,9.824
92.000,5520.000,9.985
93.000,5580.000,9.492
94.000,5640.000,9.626
95.000,5700.000,9.481
96.000,5760.000,9.185
97.000,5820.000,9.451
98.000,5880.000,9.413
99.000,5940.000,9.845
100.000,6000.000,9.359
101.000,6060.000,9.376
